hash_id,code,kind,repeat,desc,narrative
785b8b071c4877ab,2.36(b)(7),,False,Annual report.,"The 2019 annual report submitted by the institutional official to USDA APHIS Animal Care included 0 rabbits and 0 sheep.
The USDA inspection conducted in July 2019 included the observation of two rabbits at the research facility. These
rabbits were not included on the 2019 annual report. Facility representatives stated that these rabbits were used in study
17101206, and should have been reported in column D on the 2019 annual report. Facility representatives reported that in
fiscal year 2019, 4 rabbits were used in total and should have been reported in column D. Facility representatives also
reported that 6 sheep were used in fiscal year 2019 which should have been reported in column D. Correct reporting of
information on the annual report is required so that the public and Congress can have knowledge of the number, type,
and pain category of animals used- or held for use in research. Correct by September 30th, 2020, by submitting a
corrected annual report to USDA APHIS Animal Care.
This inspection and exit interview were conducted with facility representatives.
End Section"
76617f76f5d0be65,2.31(c)(3),,True,Institutional Animal Care and Use Committee (IACUC).,"The semiannual program review from November 2020 noted a minor deficiency regarding the cage washer. The report
did not contain a schedule with dates for correcting this deficiency. Deficiencies noted during the semiannual program
review must include a plan and timeframe for correction, in order to ensure the timely and complete correction of
problems identified. Correct by including reasonable and specific plans and correction dates for all deficiencies identified
during future semiannual program reviews and facility inspections."
76617f76f5d0be65,2.31(c)(2),,True,Institutional Animal Care and Use Committee (IACUC).,"Protocol 15101501, which is active and was approved on October 25, 2018, states that sheep will be housed for the
duration of the protocol at a facility not owned or operated by the University. This facility was not included in the
semiannual facility inspection and program review conducted in November 2020. Animals were housed at the off-site
facility in January and February 2021. Inspection of animal housing facilities is important to ensure animals are housed in
facilities that are appropriate, safe, and in compliance with the applicable regulations under the Animal Welfare Act.
Correct by including all animal housing facilities in future semiannual program reviews and facility inspections.
This inspection and exit interview were conducted with facility representatives.
Additional Inspectors:
Gervais Edmonds-Wiggins, VETERINARY MEDICAL OFFICEREnd Section"
64a01dc80c47f899,2.36(b),,False,Annual report.,"The facility's annual report for FY 2022 did not accurately report all animals used or held for research. The FY 2022
annual report reported 10 hamsters (all in Column D) and zero rabbits. Review of facility records of animal acquisition and
disposition showed that the facility used 1 rabbit in May 2022 which should have been reported in Column D. Facility
records also show that a total of 19 hamsters should have been reported in Column D, and 9 additional hamsters should
have been reported in Column B.
Correct reporting of all required information on the annual report is required so that the public, USDA APHIS Animal Care,
and Congress can have knowledge of the number, type, and pain category of animals used- or held for use in research.
Correct by February 1st, 2023, by submitting a corrected FY 2022 annual report to USDA APHIS Animal Care.
This inspection and exit interview were conducted with facility representatives.
n"
20db38f80f48e32e,3.108(b),,False,EMPLOYEES OR ATTENDANTS.,"No training records had been completed for staff working with the marine mammals. While some of the staff caring
for the animals had been doing so for as much as 10 years, the facility had not documented any of their training.
The facility should ensure that training records are maintained and made available for review by APHIS officials so
that said officials may assess the qualifications of facility staff.
Correct by April 15, 2015.
An exit briefing was conducted with a facility representative."
ca1e0ec531d44748,3.101(a)(3),,False,"FACILITIES, GENERAL.","Some defects were observed on the surfaces inside the monk seal pool. The inspector returned to the facility on
3/22/17, when the pool was scheduled to be drained. Upon viewing the drained pool it was clearly evident that some
areas of the wall and floors of the pool have significantly deteriorated. On the wall, there are at least a dozen large
patches measuring up to five inches in diameter or more, where the original surface is missing, and the underlying
concrete has a roughened surface. On the floor, there are at least two areas where the surface has also failed,
including one two foot by one foot rectangle where eighty percent of the original surface is missing, and the
underlying surface is uneven and rough.
Failure to maintain the surfaces in good repair could result in ingestion of materials coming off of the pool walls and
floor, an inability to adequately clean and disinfect the surfaces, roughened pool bottom that could cause abrasions,
especially when the pool is drained, and / or the possibility of contaminants leaching through the unsealed,
deteriorated areas in the pool surface, which could affect water quality. Any of these could be detrimental to the
health and well-being of the animals.
Whereas the facility has contracted an architect to come up with plans for improvements to this exhibit, there is
currently no documented timeline for performing maintenance on the pool surfaces.
All surfaces in a marine mammal primary enclosure must be constructed of durable, nontoxic materials that facilitate
cleaning, and disinfection in order to maintain the desired water quality. All surfaces must be maintained in good
repair as part of a regular, ongoing maintenance program.
To be corrected by November 20, 2017.
This inspection was conducted on 3/20/17 and 3/22/17, and the inspection and exit interview were conducted with
facility representatives."
9edb49fbad6b0a9a,2.131(b)(1),Critical,False,Handling of animals.,"On April 20, 2024, a peregrine falcon was unexpectedly startled during a presentation and escaped from its handler. The
handler had removed the bird from its travel enclosure, and the falcon panicked with a gust of wind and the handler lost
control of the restraint devices. The falcon was not recovered despite efforts to retrieve it. Escaped animals may suffer
physical harm, trauma, and stress. The facility must address handling to ensure animals are handled as expeditiously and
carefully as possible to minimize these risks. Corrective actions made by the facility included re-assessing exhibitions
during high winds and creating procedures for outdoor raptor handling, and searches.
Correct by 06/17/2024
This inspection and exit interview were conducted with Facility Representative.
n"
9805ea9f8e050ed2,2.40(b)(2),,False,ATTENDING VETERINARIAN AND ADEQUATE VETERINARY CARE (DEALERS AND EXHIBITORS).,"One cinnamon colored male Chihuahua that the facility representative estimated at 15 years old (microchip number
086-333-327) has a heavy coating of dark brown matter on his upper teeth. The dog was also missing all of its
bottom teeth. The abnormal buildup of material on the teeth can cause damage to the gum tissue and tooth
structure, be painful, impact the ability of the dog to eat normally and harm the health of the animal. The licensee
must have this animal examined by a veterinarian and appropriate plan administered. The outcome of this
examination must be documented and provided to the inspector upon request. The licensee must ensure that all
animals receive adequate veterinary care at all times.
To be corrected by August 11, 2014.
Exit interview conducted with facility representative at time of inspection."
cdce4529d2d130e8,2.31(c)(7),,False,INSTITUTIONAL ANIMAL CARE AND USE COMMITTEE (IACUC).,"*** Protocol 256: A procedure was performed on a species not specified in the approved animal use protocol. Any
changes to a protocol must be reviewed and approved by the IACUC prior to conducting any activity associated with
the change. An IACUC review of protocol changes is to ensure that animals do not experience unnecessary pain
and distress and to verify that personnel are adequately trained to handle and conduct procedures on a particular
specied. The IACUC must amend the protocol to include goats as a species and/or implement appropriate
procedures to ensure protocol changes are reviewed and approved by the IACUC for all protocol deviations
involving the use of animals.
Correct by May 30, 2014.
NOTE: The goat did not experience any pain or distress as it was a terminal procedure performed under
anesthesia."
cdce4529d2d130e8,2.40(b)(2),,False,ATTENDING VETERINARIAN AND ADEQUATE VETERINARY CARE (DEALERS AND EXHIBITORS).,"***Protocol 229: Rabbits on the study failed to receive a prescribed medical treatment for a day and a half.
Treatment for a medical condition must be adminsiterd as indicated by the atending veterinarian. Personnel must be
trained on the procedures for identifying animals on treatment according to facility standard operating procedures to
ensure the veterinarian's prescribed treatment is administered in a timely manner. Correct by April 18, 2014
An exit briefing was conducted with the facility representatives."
64652b2ceb8aaa37,2.40(b)(2),,False,ATTENDING VETERINARIAN AND ADEQUATE VETERINARY CARE (DEALERS AND EXHIBITORS).,"Expired medications were found as follows:
SPF Clinic: 3 jars of Erythromycin tabs-exp 5/8/15, 1 vial Vit B inj-exp 7/15, 1 Gentocin spray-exp 7/11, 10 tubes of
Vetropolycin oint-exp 4/15, 1 vial of Aminophyline-exp 6/1/15
Conventional clinic: 1 jar of Erythromycin tabs-exp 5/8/15, 2 bottles of Amoxicillin--exp 1/15, 2 vials Cetazolin-exp
9/14.
Additionally, a vial of Penicillin G inj is currently being used to treat primates BA 74, AD 65, BP 15, & BK 19. When
this was discovered by this inspector during the inspection the veterinarian immedialtey changed the treatment to a
different antibiotic.
Expired medications are considered adulterated, and their use is not an appropriate method to prevent, control,
diagnose, and treat diseases and injuries.
The facility currently has a system for identifying expired medications, but it appears that this system is not entirely
effective. Institute improvements to assure that expired medications are removed and not administered to any
animals.
Correct immediately"
64652b2ceb8aaa37,3.78(d),,False,OUTDOOR HOUSING FACILITIES.,"On June 28, 2015, a person (or persons) entered the facility and facilitated the escape of 11 primates from their
enclosure. Ten of these primates were either captured or returned to their enclosure on their own. One primate is
still missing.
The facility inspected the perimeter fence and did not find any cuts or openings along the fence. An inspection of
the perimeter fence today showed that there was a space between the 2 service gates adjacent to the enclosure
which could be moved a few inches by hand. There was also a space between the bottom of another service gate
and the ground near enclosures 163/164 which also can be moved a few inches by hand. The perimeter fence is
not 6 feet high on the left side of the old feed bunker, and this section shall be raised to at least 6 feet high.
The perimeter fence shall restrict unauthorized persons (and animals) from entering the facility and having contact
with the animals. The perimeter fence shall be at least 6 feet high along its entire length.
Since this incident, the facility has provided additional security measures.
Correct by September 1, 2015
This was a partial inspection. The exit interview was conducted with the attending veterinarian."
a9cb5b67637792b3,2.31(e)(3),,False,INSTITUTIONAL ANIMAL CARE AND USE COMMITTEE (IACUC).,"Protocol # A1500116 & 9040115 do not contain complete descriptions of the proposed use of the animals, nor does
it contain the actual numbers of animals that will be studied. These activities involving primates are reportedly a
continuation of other PI's terminated work but there is no mention of this in either protocol.
All protocols must contain a complete description of the proposed use of animals and the rational for such use. If a
protocol is an exact continuation of previous work, that shall be so stated in the protocol and available for review
during an Animal Welfare inspection. Any deviations to those previous protocols shall also be completely
described.
Correct by July 24, 2016"
a9cb5b67637792b3,2.33(b)(3),,False,ATTENDING VETERINARIAN AND ADEQUATE VETERINARY CARE.,"Primate 8Q6 was observed to have an opacity in the right eye. The vet techs indicated that he was born with large
eyes and has been this way since birth. They are continuously observing this condition. This condition, however,
was never reported to the attending veterinarian for examination, and has never received any veterinary care. The
veterinarian is the person who is qualified to assess the animal's health and well-being, and is the one who would
determine if an animal is suffering, or is experiencing pain &/or distress. He is also the one who would decide
whether no treatment, treatment, or euthanasia is appropriate.
A mechanism of direct and communication is required so that timely information on problems with animal health and
well-being is conveyed to the attending veterinarian so that he may determine if this animal is in pain, distress or
suffering; and to decide whether veterinary examination, care, or euthanasia is appropriate.
Correct immediately"
a9cb5b67637792b3,3.78(d),,False,OUTDOOR HOUSING FACILITIES.,"Recently a mainland operator is offering jet ski tours to the public which stops a few hundred feet offshore from the
island. The participants get off of their jet skis and then snorkel in the shallow waters. There is photographic
evidence that some of these participants actually gained access onto the island.
The primates can become stressed due to observing new people. This stress reaction can possible alter the
behavioral research that is being conducted. There is also a health risk to the public if the primates should attack,
bite, scratch, defecate or urinate on them since they can be on the ground, overhead in the trees, or in the water. It
is also known that some of the primates on this island are Herpes positive which also poses an additional health risk
to the jet ski participants.
The registrant has hired security to patrol these particular areas, but the security leaves the island mid day and
before these jet ski operations end for the day.
Additional security (or other) measures shall be established to ensure that the unauthorized persons cannot get
close or gain access to the island and make direct or indirect contact with the primates, so as to ensure both the
safety of the primates as well as the public. This can be accomplished (but not limited to) additional security,
erection of a fence or other type of barrier, or continuous video surveillance.
Correct by July 31, 2016
The exit interview was conducted on-site with the contact person.
The contact person had to leave before this inspection report could be completed. By mutual agreement, this
inspection report will be E mailed to the contact person."
583da907f167a5c5,2.38(f)(1),,False,MISCELLANEOUS.,"According to the minutes from April 2016, there was an incident on April 15, 2016 in which 4 NHP escape from their
primary enclosure.
Two NHP were captured the same day, one the next day and the other one on July 22.There was no injury to the
animals and they stayed within the perimeter area of the facility.
Handling of all animals shall be done as expeditiously and carefully as possible in a manner that does not cause
behavioral stress, or unnecessary discomfort.
The situation has been corrected by retraining the employees, changing the padlock system by using color coded
padlocks and controlling who has the keys and by having security guards recheck the enclosure padlocks during the
rounds they make around the facility.
This inspection and exit interview were conducted with the facility representative."
c8abc5a5a6d313b6,2.31(e)(3),,False,INSTITUTIONAL ANIMAL CARE AND USE COMMITTEE (IACUC).,"Protocol # A170316 contains a list of various teaching procedures that may be performed on the animals. Several
of these procedures are only described generally in the protocol, and do not contain a complete description of the
work that may be performed.
All protocols must contain a complete description of the proposed use of the animals.
Correct by March 10, 2017
This inspection and exit interview were conducted with the Clinical Veterinarian"
926eb95fd7ae0006,3.75(c)(1)(i),,False,"HOUSING FACILITIES, GENERAL.","The horizontal tube at the bottom of several gates in the primate enclosures (SPF section), had flaky rust and
jagged edges.
In order to prevent injury to the primates if their fingers come in contact with the rusted jagged edges and to
preserve the structural strength of the enclosure, facilities must be kept in good repair.
To be corrected by 7-1-2017.
This inspection and exit interview were conducted with the facility representative."
f470f9c2b7536bfb,2.38(f)(1),Critical,False,Miscellaneous.,"The lack of adequate husbandry and animal care practices animal during the University’s Union incident during February
17th and 18th, 2022 was noncompliant with the handling of animals under the regulations of the Animal Welfare Act
(AWA); four nonhuman primates died, and one nonhuman primate had escaped when personnel/normalcy returned to the
premises. According to facility reports to the IACUC, on February 17th, a hospitalized animal was found dead in her
treatment cage approximately at 11:00am; five hours overdue for medical treatment (staff normally starts at 6:00am). A
report to the IACUC on February 18th stated that another two animals were found dead in their respective enclosures;
carcasses not removed from enclosures until late (cause of deaths unknown). Early on February 17th, an animal was
identified as injured by his conspecifics, but was not removed from its enclosure or treated until after 3:00pm; facility
veterinarians humanly euthanized the animal on February 19th due to poor prognosis. Also early on February 17th, an
animal escaped its enclosure, and was observed attacking other animals from other enclosures; the animal was not
trapped until after 3:00pm. Failure to handle animals appropriately can lead to deteriorating health and welfare, including
escapes and death. The facility shall be able to handle animals at all times expeditiously, carefully, and in a manner that
does not cause trauma, behavioral stress, or physical harm to members of the nonhuman primate colony, by providing the
AWA-required husbandry and animal care practices.
To be completed by: July 23, 2022"
f470f9c2b7536bfb,3.85,Critical,False,Employees.,"Due to the University's Union incident on February 17th and 18th, 2022, the entrance to the Sabana Seca site premises
was blocked, preventing access of required/essential personnel to the facility. Only up to four out of the total 20 qualified
facility personnel were able to enter the facility during the two days of the incident, which resulted in the delivery of
inadequate husbandry and animal care services to a colony of over 2,300 nonhuman primates. As a result, four
nonhuman primates died; two found dead in their enclosures, one found dead in the facility's hospital, and one died by
humane euthanasia two days after due to complications of traumatic injuries by conspecifics. Any facility subject to the
Animal Welfare Act regulations must have enough employees to carry out the level of husbandry practices and care at all
times. The lacking in number and adequately trained employees can lead to inadequate husbandry and care to
nonhuman primates, posing a risk to their health and welfare. Also, in order to handle nonhuman primates, sufficient
number of employees must be trained and supervised by an individual who has the knowledge, background, and
experience in proper husbandry and care of nonhuman primates to supervise others. The research facility must be
certain that the supervisor can perform to these standards.
To be completed by: August 22, 2022
This inspection and exit interview were conducted with two facility representatives.
n"
dd24dc57e5edba9a,3.84(c),,False,"Cleaning, sanitization, housekeeping, and pest control.","Several metal roof planks from the investigator’s office, and two animal shade platforms were observed to have extensive
corroded sharp points and edges. Buildings and facilities at premises where nonhuman primates congregate and use,
must be kept in good repair, and be free of jagged edges or sharp points in order to protect the animals from traumatic
injuries. To prevent potential injuries to the nonhuman primates in the colony, the facility must repair or replace as all
corroded roof planks on all affected buildings within the premises.
To be completed by: September 25, 2022
This inspection and exit interview were conducted with three facility representatives.
n"
beca3d9ba6d12f0c,2.126(b),,False,ACCESS AND INSPECTION OF RECORDS AND PROPERTY; SUBMISSION OF ITINERARIES.,"A responsible adult was not available to accompany the APHIS Official during the inspection process at 3:45 pm -
4:15 pm on 09/10/2014.
No one responded to knock on door or when I honked the car horn. Left message on voicemail."
7495aac64d82bca6,3.4(b)(4),,False,OUTDOOR HOUSING FACILITIES.,"None of the outdoor shelters contained enough bedding. There was a small amount of shavings in most of the
shelters, but not enough to even cover all of the floor in some of the shelters. The ambient temperature at the time
of the inspection was 41 degrees F, but had gotten down to 33 degrees F the night before. The licensees stated
that they had not added any bedding to the shelters since the previous spring. Inadequate bedding can result in
dogs becoming too cold, which can adversely affect the health of the animals. The licensee must ensure that all
dogs are provided with clean, dry bedding material if the ambient temperature is below 50 degrees F and additional
clean, dry bedding when the temperature is 35 degrees F or lower.
This item must be corrected by November 28, 2018."
7495aac64d82bca6,3.4(b),,False,OUTDOOR HOUSING FACILITIES.,"Three adult German shepherd dogs had inadequate shelter. Two of the dogs were in an enclosure with one shelter
structure that was of inadequate size for both dogs. The other dog had a shelter structure that was too small for the
dog. Inadequate shelter doesn't provide enough protection from the wind and cold, which can affect the health of
the dogs. The licensee must provide shelter structures that allow each dog enough space to sit, stand, and lie in a
normal manner and to turn about freely.
To be corrected by November 30, 2018.
This inspection and exit interview were conducted with the licensee."
e5dff774456d165b,3.2(b),,False,Indoor housing facilities.,"There was inadequate ventilation in the whelping building. The whelping building is a converted reefer trailer with a door
on one end and a small window and air conditioner unit on the other end that was unplugged. Upon entering, there was
an ammonia odor that got stronger as the inspectors progressed towards the back of the trailer. Both inspectors had
burning eyes and one inspector's eyes began to water by the time we got to the end of the trailer. Strong ammonia levels
can lead to respiratory issues and burning and sensitivity in the eyes. Indoor housing facilities must be sufficiently
ventilated at all times to minimize odors and ammonia levels to provide for the health and well-being of the animals.
Correct by 11/4/22 by properly ventilating the kennel building at all times."
e5dff774456d165b,3.6(a)(2)(i),,False,Primary enclosures.,"There were multiple broken wires and sharp points protruding into several kennels containing dogs. Seven enclosures
containing 11 dogs had broken wire flooring or wire ties pointed into the enclosures that the dogs could step on or brush
up against. Two kennels containing 2 dogs had solid aluminum sheeting between 2 adjacent enclosures that had been
bitten, chewed, and pulled up, creating sharp edges. Three kennels containing 4 dogs had metal feeders with wire hooks
protruding into the enclosure, right at eye level next to the food. One of the feeder hooks had a large clump of fur stuck to
it. Sharp points could scratch or cut the skin, feet, or eyes of dogs in the enclosures. Primary enclosures must be
constructed and maintained so that they have no sharp points or edges that could injure the dogs. Correct by 10/30/22 by
ensuring that no primary enclosures contain sharp points."
e5dff774456d165b,3.6(a)(2)(ii),,False,Primary enclosures.,"In the whelping building, 3 separate primary enclosures containing 4 dogs had broken flooring, creating holes large
enough for feet to fall through or become entrapped. The holes ranged from 2"" x 2"" to 2"" x 3"". Wire flooring in disrepair
can cause injury if dogs' feet fall through. Primary enclosures must be constructed and maintained so that they protect the
dogs from injury. Correct by 10/30/22 by repairing the holes in the wire flooring."
e5dff774456d165b,3.8(a),,False,Exercise for dogs.,"In the whelping building, one dog, a dachshund named Black Satin did not have adequate space to exercise. The facility's
exercise plan is to group house dogs or provide individually housed dogs with twice the minimum required floor space.
Black Satin was 20"" long, requiring a minimum of 676 square inches of floor space with additional opportunity for exercise
or doubled (1352 square inches of floor space) for exercise. Black Satin's primary enclosure was 36"" x 36"", providing
1296 square inches, falling short of the exercise requirement. Dogs must be provided with adequate exercise to promote
physical health and mental well-being. Dogs that are housed individually, must be provided twice the minimum space
requirement per the exercise plan. Correct by 10/28/22 by ensuring adequate space for exercise."
e5dff774456d165b,3.11(b)(2),,False,"Cleaning, sanitization, housekeeping, and pest control.","The licensee is not sanitizing primary enclosures in the whelping building at acceptable intervals. The licensee stated that
she sanitizes the enclosures before she moves a new dog into a used enclosure, which occurs when puppies are weaned
and new dogs are brought in before they whelp. She spot cleans daily but is not sanitizing at least every 2 weeks. When
enclosures are not sanitized, dirt, debris, and disease causing organisms can flourish and cause illness. Primary
enclosures must be sanitized at least once every 2 weeks using an appropriate method per the regulations, or more often
as necessary. Correct by sanitizing enclosures at appropriate intervals from this day forward."
e5dff774456d165b,3.13(a)(3),,False,Veterinary care for dogs.,"The program of veterinary care did not list a sampling frequency for heartworms and no medical record existed to
demonstrate that heartworm testing is occurring. Testing is necessary to detect infections of heartworm, which is a
deadly and contagious disease. The program of veterinary care must direct and accurately reflect the prevention,
diagnosis, and treatment of diseases common in kennels, including rabies, parvo, distemper, fleas, intestinal worms,
coccidia, giardia, and heartworm. Correct by 11/30/22 by ensuring sampling and treatment protocols are written and
approved by the attending veterinarian in the program of vet care."
e5dff774456d165b,3.13(b),,False,Veterinary care for dogs.,"There were no medical records available to document the annual exam by the veterinarian. The attending veterinarian
performed his annual visit several months ago and provided a list of dogs needing dentals. No other record exists to
document the findings of the exams. Medicals records are important to track health history of dogs over time and ensure
complete and thorough treatment of medical conditions. Correct by maintaining medical records of all veterinary
encounters from this day forward.
This inspection and exit interview were conducted with the licensee.
Additional Inspectors:
Brianna Waldrop, VETERINARY MEDICAL OFFICER n"
6b8d855e4e8c3e03,2.40(b)(2),,False,Attending veterinarian and adequate veterinary care (dealers and exhibitors).,"Multiple dogs have not been given their prescribed antibiotics after their dental cleanings and extractions. At least 9
bottles of half to nearly full liquid clindamycin were in the medical supply months after they were prescribed. The
prescription labels stated to give until gone and were prescribed between September and December 2022. The licensee
stated that they stopped giving the medications once the dogs started eating again after their dentals. A phone call with
the Attending Veterinarian revealed that he did not authorize stopping the antibiotics. The use of medications such as
antibiotics after surgery can prevent disease such as abscesses and complications can arise when not used as
prescribed. The licensee must maintain adequate veterinary care by using appropriate methods to prevent disease.
Correct from this day forward."
6b8d855e4e8c3e03,3.6(a)(2)(i),,True,Primary enclosures.,"Several primary enclosures containing dogs had broken wires and sharp points projecting inward. In the whelping
building, two enclosures containing 3 dogs had broken wire flooring that the dogs could step on. Emma, a pregnant
Papillon, was housed in an enclosure with an approximately 2"" wire protruding from the floor. Two Yorkshire Terriers, a
male named Beau Jangles and a female named Grace, were housed in an enclosure with 2 broken wires approximately
1/2"" in length protruding straight up from the floor. In the big dog kennel, wire is used to attach panels to posts. In 2
enclosures containing 4 dogs there was wire protruding into the kennels. Two Yorkshire Terriers, a male named Banjo
and a female named River Rose were housed in an enclosure with multiple wires ranging in 1"" to 2"" protruding into the
kennel at head height when the dogs stood up against the wall to play with their neighbors. Two Yorkshire Terriers, a
male named Jax and female named Dusty were housed in an enclosure with a 3-4"" wire protruding just above head
height when the dogs stood flat on the ground. Sharp points can cause skin lacerations and eye injuries. Primary
enclosures must be constructed and maintained so that they have no sharp points or edges that could injure dogs."
6b8d855e4e8c3e03,3.6(a)(2)(ii),,True,Primary enclosures.,"In the whelping building, 3 primary enclosure containing 4 dogs had broken flooring, creating holes large enough for feet
to fall through or become entrapped. One enclosure, containing Terri, a pregnant Papillon, had a hole that was
approximately 3” x 1.5”. A female Yorkie named Gigi was in an enclosure with 2 holes approximately 1"" x 2"". Two yorkies,
a male named Beau Jangles and a female named Grace were housed together in an enclosure with a hole measuring 2""
x 1"". Wire flooring in disrepair can cause injury to dogs if their feet fall through. Primary enclosures must be constructed
and maintained so that they protect the dogs from injury.
This inspection and exit interview were conducted with the licensee.
Additional Inspectors:
COURTNEY JERNIGAN, VETERINARY MEDICAL OFFICEREnd Section"
efc463f81c227a46,3.131(a),,False,SANITATION.,"***Camel Barn: The barn has an excessive build up of excreta and organic debris. The camels did not seem to want
to enter the barn. Excreta and organic debris must be removed from primary enclosures as often as necessary to
prevent contamination and minimize disease. The excreta and organic material must be removed and a regular
schedule of removal must be established to ensure the camels have areas in the barn to stand and sit that is free of
excreta at all times. Correct by May 29, 2014.
An exit briefing was conducted with the owner."
b7855d233be34a79,2.126(b),,False,Access and inspection of records and property; submission of itineraries.,"A responsible adult was not available to accompany APHIS Officials during the inspection process at 2:00pm on
20FEB2024.
Called and spoke to the licensee. Licensee will be out of town until March 2024.
End Section"
e9f1c3e5f3c48398,3.58(a),,False,Classification and separation.,"During the inspection, a rabbit was housed in the same primary enclosure as two tortoises.
Housing rabbits with other species of animals, such as reptiles, can expose them to potential disease hazards which can
affect their health.
Rabbits shall not be housed in the same primary enclosure with any other species of animals unless required for scientific
reasons.
Correct by: July 6, 2024."
e9f1c3e5f3c48398,3.137(e),,False,Primary enclosures used to transport live animals.,"The transport enclosures for the capybara and cavy did not have the words ""Live Animal"" or ""Wild Animal"" clearly marked
with arrows or other markings indicating the correct upright position of the enclosure.
A lack of clear markings can inhibit correct handling and cage orientation by first responders in the event of an
emergency.
The licensee must ensure that the words “Wild Animal” or “Live Animal” are marked on the top and on one or more sides
with letters at least 1 inch (2.5 cm) high, and have arrows or other markings to indicate the correct upright position of the
primary enclosure.
Correct by: July 8, 2024.
This inspection was completed at the Big Butler Fair in Prospect, PA.
This inspection and exit interview were conducted with the licensee and facility representatives.
n"
d50bb65a38127852,2.126(b),,False,ACCESS AND INSPECTION OF RECORDS AND PROPERTY; SUBMISSION OF ITINERARIES.,"***I arrived at the facility at 9:20 am and the gates were closed. I called the owner and he did not answer. I left a
message that I was at the facility to conduct an inspection. I waited for the customer for 30 minutes and called
again. There was no answer so I left a message that this would be an attemted inspection and that he would receive
the inspection report in the mail. I left the premises at 10:00 am. A responsible adult was not available and one
should have been available to accompany APHIS Officials during the inspection process at 9:20 am on 02/19/2014."
c2b386d13baffe26,2.78(a),,False,HEALTH CERTIFICATION AND IDENTIFICATION.,"The facility has transported an adult male rhesus macaque into Tennessee to be sold at an exotic livestock auction.
No health certificiate executed and issued by a licensed veterinarian accompanied the macaque. A health certificate
is necessary when transporting a nonhuman primate in order to ensure that the nonhuman primate is free of
infectious disease or physical abnormality which would endanger the animal or other animals or endanger public
health. Correct from this day forward.
Inspection conducted at the exotic auction in Cookeville, TN.
Exit conducted with undersigned facility representative.
Additional Inspectors"
6dbcb45d24ddf9a3,2.40(a)(1),,False,ATTENDING VETERINARIAN AND ADEQUATE VETERINARY CARE (DEALERS AND EXHIBITORS).,"***The program of veterinary has not been completed and signed by an attending veterinarian. Maintaining a
complete and accurate program of veterinary care is important in reflecting the current practices and procedures of
preventative care at the facility. Must consult with attending veterinarian to ensure adequate veterinary care. Each
exhibitor shall employ an attending veterinarian under formal arrangements. In the case of a part-time attending
veterinarian or consultant arrangements, the formal arrangements shall include a written program of veterinary care
and regularly scheduled visits to the premises of the exhibitor. Correct Immediately."
6dbcb45d24ddf9a3,2.75(a)(1),,False,RECORDS: DEALERS AND EXHIBITORS.,"***There were no records documenting the acquisition of two pigs, a llama and other covered species and the
exhibitor shall make, keep and maintain records or forms which correctly disclose the information of these animals.
The records shall include any offspring born of any animal while in his or her possession or under his or her control.
Correct by August 9, 2014.
The inspection and exit interview was conducted with the owner."
00da37f7265ca872,2.75(a)(1),,True,RECORDS: DEALERS AND EXHIBITORS.,"** There were no records documenting the disposition of the male giraffe. The exhibitor shall make, keep and
maintain records or forms which correctly disclose the information of these animals. Correct by August 9, 2014."
00da37f7265ca872,2.131(c)(1),,False,HANDLING OF ANIMALS.,"** The prairie dog's exhibit allows the public to touch the animals through the wire mesh top. The owner also stated
that the prairie dogs can jump and grab the wire. For the safety of the animal and the public there needs to be a
public barrier to prevent them from putting their fingers through the wire. During public exhibition, any animal must
be handled so there is minimal risk of harm to the animal and to the public, with sufficient distance and/or barriers
between the animal and the general viewing public so as to assure the safety of animals and the public. Correct by
September 3, 2015"
00da37f7265ca872,3.81,,False,ENVIRONMENT ENHANCEMENT TO PROMOTE PSYCHOLOGICAL WELL-BEING.,"** The facility has not developed an appropriate plan for environment enhancement for the baboon and lemurs. The
exhibitors must develop, document, and follow an appropriate plan for environment enhancement adequate to
promote the psychological well-being of nonhuman primates. The plan must be in accordance with the currently
accepted professional standards as cited in appropriate professional journals or reference guides, and as directed
by the attending veterinarian.This plan must be made available to APHIS upon request. Correct by August 27, 2015"
00da37f7265ca872,3.127(d),,False,"FACILITIES, OUTDOOR.","** The perimeter fence that borders the giraffe barn has areas where outside animals can gain access to the park.
The perimeter fence consists of dead pine trees on the bottom third and cow panel on the top two-thirds. In some
areas there is a clearing between the pine trees and the cow panels that needs to be sealed to keep predators out
of the park for the safety of the animals. The fence must be constructed so that it protects the animals by restricting
unauthorized humans, and animals the size of dogs, skunks, and raccoons from going through it or under it. Correct
by September 3, 2015.
The inspection and exit interview was conducted with the owner."
156d6989fbe01c45,2.40(a)(2),,True,ATTENDING VETERINARIAN AND ADEQUATE VETERINARY CARE (DEALERS AND EXHIBITORS).,"** There were two great pyrenees puppies that was diagnosed with sarcoptic mange by the attending veterinarian.
They were being housed along with 3 young llama(cid:25)s. The attending veterinarian stated that she wanted all of the
animals to be treated with injectable ivermectin. Instead the llamas were treated with oral ivermectin by the owner.
The owner stated that he did not know that he was not supposed to treat the animals orally. Since the owner was
said to have already treated the animals the veterinarian was unable to treat with the injectable for fear of overdose.
There are no records of the oral ivermectin being given, the amount, dosage and route in which the medication was
administered to the animals. To ensure the proper medication was given and the condition was treated
appropriately the attending veterinarian should have the appropriate authority to make sure the provision of
adequate veterinary care has been given to the animals."
